account_id,plan_tier,industry,seats,contract_value_monthly,tenure_days,risk_score,risk_tier,top_risk_drivers,recommended_action,days_since_last_login,login_momentum_7_30,support_ticket_trend_14_60,latest_nps,as_of_date
ACC-00134,Growth,EdTech,6,1128.11,93,0.016,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.8571428571428572,0.0,9.0,2026-06-22
ACC-01187,Starter,EdTech,4,135.2,86,0.016,Low,Low NPS/survey response (4/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.9022556390977444,0.499999750000125,4.0,2026-06-26
ACC-00248,Starter,Media,1,110.64,226,0.016,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,1.0,1.0084033613445378,0.0,8.0,2026-06-23
ACC-00110,Growth,Manufacturing,4,389.16,135,0.016,Low,Low NPS/survey response (2/10),Personally follow up on their survey feedback; treat as a save-play priority.,1.0,1.5743440233236152,0.6666664444445185,2.0,2026-06-27
ACC-00510,Growth,Media,13,2156.66,86,0.015,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.7142857142857143,0.0,10.0,2026-06-22
ACC-00928,Starter,Media,2,229.9,72,0.015,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.2442396313364057,0.499999750000125,,2026-06-23
ACC-01093,Enterprise,EdTech,18,3407.41,72,0.015,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.7847082494969819,0.0,9.0,2026-06-26
ACC-00894,Scale,EdTech,5,575.99,86,0.015,Low,Low NPS/survey response (2/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.9523809523809524,0.0,2.0,2026-06-26
ACC-01119,Enterprise,Retail,14,4135.37,65,0.015,Low,Low NPS/survey response (5/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.9183673469387756,0.0,5.0,2026-06-23
ACC-00324,Starter,Media,4,329.78,58,0.015,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.6794425087108014,0.6666664444445185,,2026-06-25
ACC-00837,Growth,Healthcare,5,821.55,65,0.014,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.0714285714285714,0.999999000001,,2026-06-25
ACC-01035,Scale,Retail,8,1623.27,128,0.014,Low,Low NPS/survey response (6/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.0832025117739403,0.99999950000025,6.0,2026-06-22
ACC-01175,Scale,Media,47,7498.96,100,0.014,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.9477215543751746,0.0,8.0,2026-06-24
ACC-00947,Scale,FinTech,7,1052.71,86,0.014,Low,Low NPS/survey response (2/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.003861003861004,0.0,2.0,2026-06-27
ACC-00498,Growth,Manufacturing,10,1272.56,86,0.014,Low,Low NPS/survey response (2/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.1785714285714284,0.999999000001,2.0,2026-06-26
ACC-00410,Starter,Media,2,104.12,51,0.014,Low,Login frequency down 75% vs their own 30-day average | Active days per week down 64% vs baseline,Check in with an async usage summary or a light-touch 'how's it going' email.,1.0,0.2521008403361344,0.99999950000025,,2026-06-24
ACC-01185,Starter,Logistics,3,329.87,128,0.014,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.8955223880597015,0.0,10.0,2026-06-22
ACC-00548,Growth,EdTech,2,310.75,93,0.014,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,1.0,1.1688311688311688,0.499999750000125,,2026-06-26
ACC-00012,Growth,Healthcare,2,136.07,107,0.013,Low,Low NPS/survey response (4/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.7973421926910298,0.2499999375000156,4.0,2026-06-23
ACC-01062,Growth,FinTech,6,1071.4,86,0.013,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.4505494505494507,0.0,,2026-06-23
ACC-00694,Scale,Media,6,1191.78,79,0.013,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.9243697478991596,0.0,,2026-06-28
ACC-00563,Starter,EdTech,5,445.26,93,0.013,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.0495626822157431,0.0,10.0,2026-06-24
ACC-00220,Growth,FinTech,6,414.69,93,0.013,Low,Low NPS/survey response (0/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.0975609756097562,0.0,0.0,2026-06-23
ACC-00841,Growth,Logistics,15,1690.13,79,0.013,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.0651629072681703,0.499999750000125,7.0,2026-06-27
ACC-00165,Growth,Logistics,3,556.56,86,0.013,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.9642857142857144,0.999999000001,7.0,2026-06-24
ACC-00471,Starter,Logistics,2,120.83,100,0.013,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.1278195488721805,0.6666664444445185,8.0,2026-06-24
ACC-00686,Starter,Manufacturing,4,375.53,72,0.012,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.0526315789473684,0.0,8.0,2026-06-23
ACC-00593,Growth,Logistics,4,583.33,121,0.012,Low,Login frequency down 41% vs their own 30-day average | Active days per week down 59% vs baseline,Check in with an async usage summary or a light-touch 'how's it going' email.,0.0,0.5911330049261083,0.0,7.0,2026-06-23
ACC-00978,Enterprise,FinTech,12,1620.16,121,0.012,Low,Low NPS/survey response (1/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.8836524300441826,0.0,1.0,2026-06-26
ACC-00630,Starter,EdTech,10,676.46,86,0.012,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.9816440542697524,0.999999000001,10.0,2026-06-28
ACC-00562,Starter,Logistics,3,246.72,86,0.012,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.0285714285714285,0.0,10.0,2026-06-23
ACC-00281,Starter,EdTech,4,404.4,79,0.012,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.7305194805194806,0.0,,2026-06-25
ACC-00595,Scale,Media,5,1376.58,72,0.012,Low,Low NPS/survey response (3/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.213653603034134,0.0,3.0,2026-06-24
ACC-00245,Enterprise,FinTech,13,4809.03,72,0.012,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.0285714285714287,0.0,9.0,2026-06-23
ACC-00273,Scale,FinTech,9,2131.02,233,0.011,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.875251509054326,0.499999750000125,8.0,2026-06-23
ACC-00581,Growth,EdTech,9,677.69,100,0.011,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.0174717368961972,0.0,9.0,2026-06-22
ACC-00431,Growth,FinTech,6,394.35,44,0.011,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.6122448979591836,0.499999750000125,8.0,2026-06-24
ACC-00270,Scale,EdTech,7,599.55,58,0.011,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.72,0.3333332222222592,,2026-06-25
ACC-01067,Enterprise,Retail,29,9296.25,107,0.011,Low,Low NPS/survey response (5/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.8329979879275654,0.0,5.0,2026-06-26
ACC-00472,Enterprise,Healthcare,2,863.95,149,0.011,Low,Login frequency down 79% vs their own 30-day average | Active days per week down 69% vs baseline,Check in with an async usage summary or a light-touch 'how's it going' email.,2.0,0.2142857142857142,0.399999920000016,10.0,2026-06-25
ACC-00766,Growth,Media,4,271.48,107,0.011,Low,Low NPS/survey response (5/10),Personally follow up on their survey feedback; treat as a save-play priority.,1.0,1.031746031746032,0.0,5.0,2026-06-26
ACC-01127,Scale,Media,4,739.05,212,0.01,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.989010989010989,0.0,7.0,2026-06-25
ACC-00961,Growth,Logistics,8,446.03,107,0.01,Low,Low NPS/survey response (3/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.0714285714285714,0.3333332222222592,3.0,2026-06-24
ACC-00621,Starter,FinTech,12,1072.99,86,0.01,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.949529512403764,0.0,,2026-06-24
ACC-00652,Growth,Media,7,384.08,72,0.01,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.1096938775510206,0.0,10.0,2026-06-25
ACC-00597,Scale,Logistics,2,348.89,65,0.01,Low,Low NPS/survey response (1/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.1607142857142856,0.3333332222222592,1.0,2026-06-27
ACC-00337,Growth,EdTech,28,3192.23,212,0.01,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.8702791461412152,0.599999880000024,10.0,2026-06-27
ACC-00507,Growth,FinTech,6,863.22,177,0.01,Low,Low NPS/survey response (1/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.8673469387755102,0.2499999375000156,1.0,2026-06-28
ACC-00452,Starter,Media,1,36.33,79,0.01,Low,Low NPS/survey response (3/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.4285714285714286,0.0,3.0,2026-06-22
ACC-00332,Starter,Professional Services,2,137.65,65,0.01,Low,Low NPS/survey response (2/10),Personally follow up on their survey feedback; treat as a save-play priority.,1.0,1.1904761904761905,0.0,2.0,2026-06-27
ACC-00692,Scale,Manufacturing,15,2683.98,65,0.01,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.8806262230919766,0.0,9.0,2026-06-24
ACC-00722,Starter,Retail,7,215.16,86,0.01,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.1344537815126052,0.0,8.0,2026-06-27
ACC-01154,Starter,Manufacturing,3,124.65,177,0.009,Low,Low NPS/survey response (4/10),Personally follow up on their survey feedback; treat as a save-play priority.,1.0,0.8571428571428572,0.499999750000125,4.0,2026-06-26
ACC-00376,Scale,Professional Services,14,2495.42,72,0.009,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.820964749536178,0.0,,2026-06-26
ACC-00824,Scale,FinTech,5,587.15,65,0.009,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.8662613981762919,0.0,9.0,2026-06-26
ACC-00966,Scale,Healthcare,31,7345.4,51,0.009,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.860969387755102,0.0,7.0,2026-06-26
ACC-00656,Starter,FinTech,1,68.88,107,0.009,Low,No login in 10+ days | Login frequency down 100% vs their own 30-day average | Active days per week down 100% vs baseline,Reach out directly to the primary champion; confirm they still have a live use case.,10.0,0.0,0.0,6.0,2026-06-24
ACC-01164,Starter,Media,1,118.81,149,0.009,Low,Login frequency down 69% vs their own 30-day average | Active days per week down 64% vs baseline,Check in with an async usage summary or a light-touch 'how's it going' email.,0.0,0.3061224489795918,0.6666664444445185,,2026-06-23
ACC-00839,Scale,Professional Services,5,1090.02,86,0.009,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.9022556390977444,0.0,7.0,2026-06-24
ACC-00765,Scale,FinTech,4,576.14,100,0.009,Low,Low NPS/survey response (3/10),Personally follow up on their survey feedback; treat as a save-play priority.,1.0,1.0714285714285714,0.0,3.0,2026-06-27
ACC-01077,Starter,FinTech,6,423.87,86,0.009,Low,Low NPS/survey response (2/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.1344537815126052,0.0,2.0,2026-06-26
ACC-00400,Growth,FinTech,11,1354.73,128,0.009,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.0714285714285714,0.0,10.0,2026-06-25
